project_id,mp_name,constituency,state,district,work_type,latitude,longitude,recommended_date,sanction_date,completion_date,status,allocated_amount,sanctioned_amount,expenditure_reported,unspent_balance,vendor_name,vendor_reg_no,vendor_pan,vendor_registration_date,contract_amount,has_photo,photo_urls,uc_text
MPLAD-UT-2023-1314,Smt. Priya Sharma,Allahabad (UP-53),Uttar Pradesh,Prayagraj,Community Hall & Cyclone Shelter,25.415805,81.799167,2022-10-09,2022-12-15,2023-05-16,Completed,3482501.12,3338106.24,3184451.13,153655.11,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2018-11-11,3260679.68,True,https://mplad-portal.gov.in/photos/geo_proof_314.jpg,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 3,184,451.13 verified against Sanction Order 2022/MPLAD/314. Site inspection conducted by Junior Engineer PWD on 16-May-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2024-1315,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Public Sanitation Complex & Toilets,12.957717,77.640006,2023-09-16,2023-10-23,2024-03-25,Completed,3886321.1,3881855.04,3862813.18,19041.86,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2021-05-04,3838027.83,True,https://mplad-portal.gov.in/photos/geo_proof_315.jpg,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 3,862,813.18 verified against Sanction Order 2023/MPLAD/315. Site inspection conducted by Junior Engineer PWD on 25-Mar-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2021-1316,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,School Classroom & Lab Building,21.208163,81.674897,2021-11-28,2021-12-25,2022-04-18,Completed,6002567.86,5883028.96,5881989.42,1039.54,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2016-09-22,5790243.14,False,,"Karya 'School Classroom & Lab Building' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 5,881,989.42 verified against Sanction Order 2021/MPLAD/316. Site inspection conducted by Junior Engineer PWD on 18-Apr-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2022-1317,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Road Construction & Culverts,13.023321,77.590067,2023-06-11,2023-07-07,2023-09-21,Completed,3095845.88,2974807.24,3017002.84,0.0,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2016-10-11,2964497.3,True,https://mplad-portal.gov.in/photos/geo_proof_317.jpg,"Karya 'Road Construction & Culverts' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 3,017,002.84 verified against Sanction Order 2023/MPLAD/317. Site inspection conducted by Junior Engineer PWD on 21-Sep-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2023-1318,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,Model Digital Library & Smart Class,22.790915,75.908937,2023-10-10,2023-12-20,2024-02-20,Completed,5098189.56,4998219.11,4784199.6,214019.51,Apex Infra Buildtech Pvt Ltd,REG-UP-98213,AABCA1234F,2017-03-03,4756707.5,True,https://mplad-portal.gov.in/photos/geo_proof_318.jpg,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Indore successfully completed. Total expenditure Rs 4,784,199.60 verified against Sanction Order 2023/MPLAD/318. Site inspection conducted by Junior Engineer PWD on 20-Feb-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-GU-2024-1319,Smt. Darshana Jardosh,Surat (GJ-24),Gujarat,Surat,Deep Borewell & Drinking Water Supply,21.117317,72.75687,2022-05-05,2022-05-20,2022-08-28,Completed,2431558.09,2285526.9,2301653.73,0.0,Eastern Shelter Builders,REG-OD-22104,JKLMN0123Q,2021-05-08,2217584.01,True,https://mplad-portal.gov.in/photos/geo_proof_319.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Surat successfully completed. Total expenditure Rs 2,301,653.73 verified against Sanction Order 2022/MPLAD/319. Site inspection conducted by Junior Engineer PWD on 28-Aug-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-GU-2021-1320,Smt. Darshana Jardosh,Surat (GJ-24),Gujarat,Surat,School Classroom & Lab Building,21.178135,72.867282,2022-12-14,2023-02-11,2023-11-06,Completed,4744543.86,4362382.81,4540641.98,0.0,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2017-07-26,4269661.83,True,https://mplad-portal.gov.in/photos/geo_proof_320.jpg,"Karya 'School Classroom & Lab Building' at Gram Panchayat Surat successfully completed. Total expenditure Rs 4,540,641.98 verified against Sanction Order 2022/MPLAD/320. Site inspection conducted by Junior Engineer PWD on 06-Nov-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2022-1321,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,School Classroom & Lab Building,18.451982,73.82378,2021-08-28,2021-11-16,,Sanctioned,6192031.45,5928804.4,1028931.94,4899872.46,Trimurti Civil Developers,REG-WB-33219,IJKLM9012P,2015-06-01,5918741.87,False,,"Karya 'School Classroom & Lab Building' at Gram Panchayat Pune successfully completed. Total expenditure Rs 1,028,931.94 verified against Sanction Order 2021/MPLAD/321. Site inspection conducted by Junior Engineer PWD on 21-Mar-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2023-1322,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Deep Borewell & Drinking Water Supply,23.417898,85.303016,2023-08-02,2023-10-31,2024-08-06,Completed,1313878.11,1191366.11,1194196.84,0.0,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2020-03-09,1191020.5,True,https://mplad-portal.gov.in/photos/geo_proof_322.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Ranchi successfully completed. Total expenditure Rs 1,194,196.84 verified against Sanction Order 2023/MPLAD/322. Site inspection conducted by Junior Engineer PWD on 06-Aug-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2024-1323,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Anganwadi & Nutritious Meal Center,23.416971,85.312241,2021-01-20,2021-03-09,2021-07-10,Completed,3292514.46,3209802.59,3095723.23,114079.36,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2016-09-18,3138312.5,True,https://mplad-portal.gov.in/photos/geo_proof_323.jpg,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Ranchi successfully completed. Total expenditure Rs 3,095,723.23 verified against Sanction Order 2021/MPLAD/323. Site inspection conducted by Junior Engineer PWD on 10-Jul-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-OD-2021-1324,Shri Pinaki Mishra,Puri (OD-17),Odisha,Puri,Deep Borewell & Drinking Water Supply,19.776552,85.902739,2022-01-25,2022-04-13,2022-12-17,Completed,5648003.46,5576128.38,5279931.26,296197.12,Eastern Shelter Builders,REG-OD-22104,JKLMN0123Q,2017-04-03,5353854.58,True,https://mplad-portal.gov.in/photos/geo_proof_324.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Puri successfully completed. Total expenditure Rs 5,279,931.26 verified against Sanction Order 2022/MPLAD/324. Site inspection conducted by Junior Engineer PWD on 17-Dec-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-BI-2022-1325,Shri Arvind Singh,Patna Sahib (BR-30),Bihar,Patna,School Classroom & Lab Building,25.66133,85.16573,2023-10-06,2023-10-21,,Sanctioned,7205951.63,7096428.8,658542.45,6437886.35,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2019-11-11,6853524.04,False,,"Karya 'School Classroom & Lab Building' at Gram Panchayat Patna successfully completed. Total expenditure Rs 658,542.45 verified against Sanction Order 2023/MPLAD/325. Site inspection conducted by Junior Engineer PWD on 02-Jul-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2023-1326,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Solar High-Mast Street Lighting,22.159843,88.145535,2021-09-20,2021-10-11,,Ongoing,3848240.54,3671517.0,1839393.61,1832123.39,Trimurti Civil Developers,REG-WB-33219,IJKLM9012P,2018-12-10,3560218.07,False,,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 1,839,393.61 verified against Sanction Order 2021/MPLAD/326. Site inspection conducted by Junior Engineer PWD on 23-Apr-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2024-1327,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,School Classroom & Lab Building,22.197913,88.160504,2021-01-18,2021-02-03,2021-09-23,Completed,4567057.53,4258980.36,4257537.22,1443.14,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2017-07-27,4101334.37,True,https://mplad-portal.gov.in/photos/geo_proof_327.jpg,"Karya 'School Classroom & Lab Building' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 4,257,537.22 verified against Sanction Order 2021/MPLAD/327. Site inspection conducted by Junior Engineer PWD on 23-Sep-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2021-1328,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,Drainage Canal Paving,22.694495,75.807126,2023-05-19,2023-06-29,,Ongoing,3106167.4,3060918.64,1260644.89,1800273.75,Eastern Shelter Builders,REG-OD-22104,JKLMN0123Q,2021-02-01,2935404.02,False,,"Karya 'Drainage Canal Paving' at Gram Panchayat Indore successfully completed. Total expenditure Rs 1,260,644.89 verified against Sanction Order 2023/MPLAD/328. Site inspection conducted by Junior Engineer PWD on 13-Dec-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-TA-2022-1329,Shri D. Kathir Anand,Vellore (TN-08),Tamil Nadu,Salem,Deep Borewell & Drinking Water Supply,11.69963,78.194654,2023-06-05,2023-08-07,2023-11-25,Completed,7214035.45,6600516.4,6763792.63,0.0,Shree Balaji Constructions,REG-BR-45210,BCDEF2345G,2016-10-22,6328775.54,True,https://mplad-portal.gov.in/photos/geo_proof_329.jpg,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Salem successfully completed. Total expenditure Rs 6,763,792.63 verified against Sanction Order 2023/MPLAD/329. Site inspection conducted by Junior Engineer PWD on 25-Nov-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2023-1330,Shri Rajesh Patil,Pune (MH-34),Maharashtra,Pune,Anganwadi & Nutritious Meal Center,18.488405,73.866642,2021-04-08,2021-06-12,,Ongoing,920254.64,903121.16,443085.48,460035.68,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2015-05-28,886407.2,False,,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Pune successfully completed. Total expenditure Rs 443,085.48 verified against Sanction Order 2021/MPLAD/330. Site inspection conducted by Junior Engineer PWD on 05-Sep-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-GU-2024-1331,Smt. Darshana Jardosh,Surat (GJ-24),Gujarat,Surat,Anganwadi & Nutritious Meal Center,21.147954,72.840756,2022-06-12,2022-08-10,2022-10-14,Completed,2957633.43,2862866.67,2859216.18,3650.49,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2019-09-02,2802296.11,True,https://mplad-portal.gov.in/photos/geo_proof_331.jpg,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Surat successfully completed. Total expenditure Rs 2,859,216.18 verified against Sanction Order 2022/MPLAD/331. Site inspection conducted by Junior Engineer PWD on 14-Oct-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2021-1332,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Community Health Center Expansion,23.316114,85.311271,2023-07-05,2023-07-30,2024-01-03,Completed,3746264.57,3730003.7,3852621.96,0.0,Bharat Engineering Associates,REG-TN-66543,FGHIJ6789L,2017-12-16,3662971.93,True,https://mplad-portal.gov.in/photos/geo_proof_332.jpg,"Karya 'Community Health Center Expansion' at Gram Panchayat Ranchi successfully completed. Total expenditure Rs 3,852,621.96 verified against Sanction Order 2023/MPLAD/332. Site inspection conducted by Junior Engineer PWD on 03-Jan-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-KA-2022-1333,Shri Tejasvi Surya,Bengaluru South (KA-26),Karnataka,Bengaluru Urban,Model Digital Library & Smart Class,12.956364,77.659732,2021-06-12,2021-07-17,2021-12-11,Completed,2718147.69,2525527.88,2411301.82,114226.06,Eastern Shelter Builders,REG-OD-22104,JKLMN0123Q,2015-08-21,2480654.84,True,https://mplad-portal.gov.in/photos/geo_proof_333.jpg,"Karya 'Model Digital Library & Smart Class' at Gram Panchayat Bengaluru Urban successfully completed. Total expenditure Rs 2,411,301.82 verified against Sanction Order 2021/MPLAD/333. Site inspection conducted by Junior Engineer PWD on 11-Dec-2021. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-JH-2023-1334,Shri Sanjay Seth,Ranchi (JH-08),Jharkhand,Ranchi,Anganwadi & Nutritious Meal Center,23.358007,85.384084,2023-04-28,2023-06-03,,Sanctioned,1375279.38,1270019.24,79899.14,1190120.1,Durga Infratech Projects,REG-JH-77651,LMNOP2345S,2021-08-09,1253755.08,False,,"Karya 'Anganwadi & Nutritious Meal Center' at Gram Panchayat Ranchi successfully completed. Total expenditure Rs 79,899.14 verified against Sanction Order 2023/MPLAD/334. Site inspection conducted by Junior Engineer PWD on 18-Sep-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-RA-2024-1335,Smt. Meena Devi,Jaipur Rural (RJ-06),Rajasthan,Jaipur,Solar High-Mast Street Lighting,26.848881,75.717507,2023-08-28,2023-11-21,2024-02-02,Completed,3279087.65,3202027.9,2980520.12,221507.78,Green Valley Infrastructure,REG-KA-55432,GHIJK7890M,2018-06-19,3083945.48,True,https://mplad-portal.gov.in/photos/geo_proof_335.jpg,"Karya 'Solar High-Mast Street Lighting' at Gram Panchayat Jaipur successfully completed. Total expenditure Rs 2,980,520.12 verified against Sanction Order 2023/MPLAD/335. Site inspection conducted by Junior Engineer PWD on 02-Feb-2024. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-MA-2021-1336,Shri Suresh Patel,Indore (MP-26),Madhya Pradesh,Indore,Deep Borewell & Drinking Water Supply,22.757615,75.848606,2021-09-16,2021-10-17,,Ongoing,699999.05,676447.52,435732.0,240715.52,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2015-07-20,653624.23,False,,"Karya 'Deep Borewell & Drinking Water Supply' at Gram Panchayat Indore successfully completed. Total expenditure Rs 435,732.00 verified against Sanction Order 2021/MPLAD/336. Site inspection conducted by Junior Engineer PWD on 29-Apr-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2022-1337,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Community Hall & Cyclone Shelter,22.202767,88.131618,2021-12-29,2022-03-29,2022-10-27,Completed,5742381.21,5671918.58,5538895.4,133023.18,Sai Krupa Water Solutions,REG-MP-88321,EFGHI5678K,2017-04-12,5569763.5,True,https://mplad-portal.gov.in/photos/geo_proof_337.jpg,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 5,538,895.40 verified against Sanction Order 2021/MPLAD/337. Site inspection conducted by Junior Engineer PWD on 27-Oct-2022. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-WE-2023-1338,Smt. Ananya Sen,Diamond Harbour (WB-21),West Bengal,South 24 Parganas,Community Hall & Cyclone Shelter,22.243753,88.180698,2023-01-20,2023-03-28,2023-08-01,Completed,573890.73,546534.29,556687.89,0.0,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2016-03-26,522932.22,True,https://mplad-portal.gov.in/photos/geo_proof_338.jpg,"Karya 'Community Hall & Cyclone Shelter' at Gram Panchayat South 24 Parganas successfully completed. Total expenditure Rs 556,687.89 verified against Sanction Order 2023/MPLAD/338. Site inspection conducted by Junior Engineer PWD on 01-Aug-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-UT-2024-1339,Shri Ramesh Kumar,Phoolpur (UP-52),Uttar Pradesh,Prayagraj,Drainage Canal Paving,25.403738,81.888839,2022-08-23,2022-10-06,2023-06-26,Completed,3115507.14,2932233.03,2911332.27,20900.76,Om Shakti Roadways,REG-GJ-99120,HIJKL8901N,2017-06-14,2843496.63,True,https://mplad-portal.gov.in/photos/geo_proof_339.jpg,"Karya 'Drainage Canal Paving' at Gram Panchayat Prayagraj successfully completed. Total expenditure Rs 2,911,332.27 verified against Sanction Order 2022/MPLAD/339. Site inspection conducted by Junior Engineer PWD on 26-Jun-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
MPLAD-CH-2021-1340,Shri Sunil Soni,Raipur (CG-08),Chhattisgarh,Raipur,Public Sanitation Complex & Toilets,21.213477,81.617158,2022-05-06,2022-07-26,,Ongoing,4792513.54,4645826.47,1898963.2,2746863.27,Pioneer Civil Works,REG-RJ-77412,DEFGH4567J,2015-07-24,4564166.09,False,,"Karya 'Public Sanitation Complex & Toilets' at Gram Panchayat Raipur successfully completed. Total expenditure Rs 1,898,963.20 verified against Sanction Order 2022/MPLAD/340. Site inspection conducted by Junior Engineer PWD on 07-Apr-2023. All quality benchmarks, MB book entries, and muster rolls found satisfactory. Upayogita Praman Patra niyamit hai."
